,JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
27,2008,AR,privat,Rheinburg_Klinik,Dorf,9428 Walzenhausen,K221,Nein,,,,,,,,,,,,,,18547.0,,,629.0,,,0.0,,,0.0,0.0,,,,7.47217806,,78.53736089,,59.45945946,,,0.0,6.0,3.0,19.51,,37.25,,69.8,126.56,,,3.101748808,5.922098569,,11.09697933,20.12082671,,,,,0.0,,,,,,,,,,10110.0,2088.0,2535.0,14733.0,13937.0,576.0,0.0,,-220.0,352.0,,,,,,55.90410959,,29.48648649,0.0,,,29.48648649,90.89438863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2008,AR,privat,Hirslanden Klinik am Rosenberg,Hasenbühlstrasse 11,9410 Heiden,K231,Nein,,,,,,,,,,,,,,16591.0,,,2687.0,,,0.0,,,100.0,4.0,,0.779,0.794,3.49832527,,83.95980648,,68.77558616,,,687.0,13.0,4.0,2.4,,44.18,,72.58,119.16,,,0.089318943,1.644212877,,2.701153703,4.434685523,,,,,22.0,,,,,,,,,,10690.0,1777.0,6667.0,19134.0,19622.0,443.0,0.0,,931.0,373.0,,,,,,56.0,,6.174544101,6.174544101,,,0.0,81.16927593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2008,AR,privat,Berit Paracelsus_Klinik AG,Steinweg 1,9052 Niederteufen,K231,Nein,,,,,,,,,,,,,,6754.0,,,768.0,,,0.0,,,50.87355641,2.0,,0.835,0.834,0.78125,,86.45833333,,45.44270833,,,298.0,18.0,3.0,0.6,,20.8,,33.2,54.6,,,0.078125,2.708333333,,4.322916667,7.109375,,,,,21.0,,,,,,,,,,5772.0,426.0,2571.0,8769.0,8550.0,306.0,0.0,,87.0,349.0,,,,,,18.50410959,,8.794270833,6.179856115,,,15.6509434,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2008,AR,privat,Augenklinik Dr. A. Scarpatetti AG,Gremmstrasse 17,9053 Teufen AR,K235,Ja,,,,,,,,,,,,,,954.0,,,607.0,,,0.0,,,100.0,2.0,,,,1.317957166,,78.4184514,,26.52388797,,,338.0,2.0,6.0,3.0,,5.85,,11.4,20.25,,,0.494233937,0.963756178,,1.878088962,3.336079077,,,,,0.0,,,,,,,,,,2823.0,842.0,1607.0,5272.0,5737.0,216.0,0.0,,681.0,0.0,,,,,,25.0,,1.571663921,1.571663921,,,0.0,10.45479452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2008,BE,öffentlich oder subventioniert,Inselspital Bern,Freiburgstrasse 18,3010 Bern,K111,Ja,CT,LITO,MRI,,,,,,,,,,,292526.0,,,36477.0,,,993.0,,,98.06102705,28.0,,1.28,1.371,1.17608356,,25.02672917,,18.28275352,,,9077.0,64.0,116.0,1127.95,,1809.05,,3230.7,6167.7,,,3.092222496,4.959426488,,8.856813883,16.90846287,,,,,0.0,,,,,,,,,,630874.0,52772.0,321204.0,1004850.0,602237.0,28254.0,379808.0,,5449.0,175309.0,,,,,,945.0,,8.01946432,7.885803827,,,56.15841584,84.80858158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2008,BE,öffentlich oder subventioniert,Spital Netz Bern AG,Morillonstrasse 77,3007 Bern,K112,Ja,CT,,MRI,,,,,,,,,,,172154.0,,,21049.0,,,758.0,,,86.38544559,13.0,,0.904,0.913,0.29930163,,3.586868735,,18.98902561,,,3334.0,43.0,23.0,235.99,,736.04,,812.5,1784.53,,,1.121145898,3.496793197,,3.860040857,8.477979952,,,,,46.0,,,,,,,,,,162093.0,4844.0,70375.0,237312.0,139436.0,9184.0,91915.0,,3223.0,23320.0,,,,,,536.3808219,,8.17872583,7.358535379,,,27.93563766,87.93282221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2008,BE,öffentlich oder subventioniert,Spital Thun_Simmental_Saanenland AG,Krankenhausstrasse 12,3600 Thun,K112,Ja,CT,,,,,,,,,,,,,87230.0,,,12781.0,,,998.0,,,99.78103863,9.0,,0.876,0.902,2.1359831,,3.732102339,,17.1426336,,,4306.0,24.0,7.0,133.13,,376.05,,618.01,1127.19,,,1.041624286,2.942258039,,4.835380643,8.819262968,,,,,40.0,,,,,,,,,,109296.0,1666.0,53641.0,164603.0,93445.0,10223.0,61345.0,,410.0,25469.0,,,,,,263.339726,,6.824974572,6.81376233,,,27.28571429,90.75208856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2008,BE,öffentlich oder subventioniert,Spitalzentrum Biel,Vogelsang 84,2502 Biel,K112,Ja,CT,LITO,MRI,,,,,,,,,,,80423.0,,,10875.0,,,837.0,,,91.71505664,10.0,,0.859,0.902,0.616091954,,4.836781609,,17.74712644,,,4187.0,62.0,28.0,128.4,,280.7,,574.8,983.9,,,1.2,2.6,,5.3,9.0,,,,,30.0,,,,,,,,,,104798.0,2087.0,45047.0,151932.0,88126.0,1682.0,62124.0,,0.0,35386.0,,,,,,220.3369863,,7.395218391,6.925171345,,,29.74553571,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2008,BE,privat,Lindenhofspital,Bremgartenstrasse 117,3012 Bern,K112,Ja,CT,,MRI,,,,,,,,,,,75005.0,,,11808.0,,,1007.0,,,91.84721019,8.0,,0.84,0.859,0.4149729,,12.99966125,,36.04336043,,,2836.0,53.0,1.0,5.0,,378.01,,432.66,815.67,,,0.042344173,3.201304201,,3.664126016,6.90777439,,,,,157.0,,,,,,,,,,106327.0,17372.0,40142.0,163841.0,157975.0,4436.0,1430.0,,0.0,26881.0,,,,,,224.7671233,,6.352049458,5.931634235,,,31.52061856,91.42491468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2008,BE,öffentlich oder subventioniert,SRO Spital Region Oberaargau AG,St. Urbanstrasse 67,4901 Langenthal,K121,Ja,CT,,MRI,,,,,,,,,,,63409.0,,,7974.0,,,483.0,,,100.0,7.0,,0.852,0.9,0.363681966,,15.22447956,,16.35314773,,,2596.0,28.0,40.0,98.25,,290.05,,474.33,862.63,,,1.232129421,3.637446702,,5.948457487,10.81803361,,,,,10.0,,,,,,,,,,73167.0,1595.0,36249.0,111011.0,68394.0,4703.0,38495.0,,581.0,21482.0,,,,,,203.0,,7.951968899,7.951968899,,,0.0,85.57797422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2008,BE,privat,Salem_Spital,Schänzlistrasse 39,3013 Bern,K121,Ja,CT,,MRI,,,,,,,,,,,57715.0,,,9785.0,,,993.0,,,100.0,8.0,,0.808,0.813,2.616249361,,10.75114972,,35.52376086,,,2094.0,45.0,0.0,42.65,,194.15,,277.51,514.31,,,0.435871231,1.984159428,,2.836075626,5.256106285,,,,,122.0,,,,,,,,,,48777.0,19126.0,36974.0,104877.0,93233.0,12059.0,0.0,,415.0,14064.0,,,,,,169.0,,5.898313746,5.898313746,,,0.0,93.56407555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2008,BE,privat,Sonnenhof AG Bern,Buchserstrasse 30,3006 Bern,K121,Ja,CT,,MRI,,,,,,,,,,,52712.0,,,9413.0,,,989.0,,,100.0,9.0,,0.785,0.784,0.520556677,,14.53309253,,34.50547116,,,1647.0,40.0,4.0,41.1,,201.03,,389.89,632.02,,,0.436630192,2.135663444,,4.142037608,6.714331244,,,,,170.0,,,,,,,,,,75481.0,8566.0,33704.0,117751.0,113739.0,2743.0,323.0,,-946.0,17434.0,,,,,,176.6767123,,5.599915011,5.599915011,,,0.0,81.74050584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2008,BE,öffentlich oder subventioniert,Regionalspital Emmental AG,Oberburgstrasse 54,3400 Burgdorf,K121,Ja,CT,,,,,,,,,,,,,53608.0,,,7565.0,,,501.0,,,100.0,6.0,,0.82,0.87,0.304031725,,2.643754131,,11.87045605,,,3417.0,26.0,3.0,101.91,,287.0,,363.61,752.52,,,1.347124917,3.793787178,,4.806477198,9.947389293,,,,,13.0,,,,,,,,,,67538.0,1556.0,33683.0,102777.0,56621.0,3103.0,44068.0,,1015.0,14912.0,,,,,,170.0,,7.086318572,7.086318572,,,0.0,86.15879139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2008,BE,öffentlich oder subventioniert,Spitäler FMI AG,Weissenaustrasse 27,3800 Unterseen,K121,Ja,CT,,MRI,,,,,,,,,,,52502.0,,,7924.0,,,530.0,,,100.0,7.0,,0.82,0.831,7.508833922,,5.615850581,,15.98939929,,,2728.0,39.0,6.0,77.55,,200.35,,367.2,645.1,,,0.978672388,2.52839475,,4.634023221,8.141090358,,,,,8.0,,,,,,,,,,65810.0,1162.0,34414.0,101386.0,63054.0,8119.0,30476.0,,263.0,20809.0,,,,,,148.0,,6.625694094,6.625694094,,,0.0,97.18992966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2008,BE,privat,Klinik Beau_Site AG,Schänzlihalde 11,3013 Bern,K122,Ja,CT,LITO,MRI,,,,,,,,,,,37089.0,,,6175.0,,,0.0,,,100.0,5.0,,1.286,1.307,0.663967611,,17.82995951,,42.26720648,,,2664.0,44.0,0.0,1.0,,170.47,,239.47,410.94,,,0.016194332,2.760647773,,3.87805668,6.654898785,,,,,85.0,,,,,,,,,,38229.0,19600.0,35916.0,93745.0,80489.0,15208.0,0.0,,1952.0,5798.0,,,,,,98.0,,6.006315789,6.006315789,,,0.0,103.6874476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2008,BE,öffentlich oder subventioniert,Hôpital du Jura bernois SA,Beausite 49,2740 Moutier,K122,Ja,CT,,,,,,,,,,,,,29142.0,,,3964.0,,,204.0,,,100.0,4.0,,0.842,0.867,0.504540868,,10.92330979,,15.43895055,,,1382.0,28.0,6.0,49.85,,76.38,,239.8,366.03,,,1.257568113,1.926841574,,6.049445005,9.233854692,,,,,8.0,,,,,,,,,,34024.0,1471.0,15187.0,50682.0,29131.0,2602.0,19899.0,,950.0,9280.0,,,,,,81.93150685,,7.351664985,7.351664985,,,0.0,97.44858719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2008,BE,privat,Klinik Linde AG,Blumenrain 105,2503 Biel,K122,Ja,CT,,MRI,,,,,,,,,,,24767.0,,,4568.0,,,533.0,,,100.0,7.0,,0.693,0.706,0.218914186,,7.683887916,,55.16637478,,,0.0,45.0,0.0,6.9,,108.26,,207.45,322.61,,,0.151050788,2.369964974,,4.541374781,7.062390543,,,,,87.0,,,,,,,,,,25630.0,6974.0,18463.0,51067.0,49669.0,2288.0,0.0,,890.0,19347.0,,,,,,98.0,,5.421847636,5.421847636,,,0.0,69.23958625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2008,BE,öffentlich oder subventioniert,Universitäre Psychiatrische Dienste Bern (UPD),Bolligenstrasse 111,3072 Ostermundigen,K211,Ja,,,,,,,,,,,,,,106763.0,,,2697.0,,,0.0,,,0.0,0.0,,,,0.964034112,,5.190952911,,4.523544679,,,522.0,12.0,3.0,193.72,,360.02,,344.11,897.85,,,7.182795699,13.34890619,,12.75899147,33.29069336,,,,,0.0,,,,,,,,,,89840.0,2561.0,18742.0,111143.0,47724.0,4022.0,59397.0,,0.0,6475.0,,,,,,320.2931507,,39.58583611,0.0,,,39.58583611,91.32301744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2008,BE,öffentlich oder subventioniert,Psychiatriezentrum Münsingen,Hunzigenstrasse,3110 Münsingen,K211,Nein,,,,,,,,,,,,,,105833.0,,,1764.0,,,0.0,,,0.0,0.0,,,,0.340136054,,2.437641723,,0.907029478,,,39.0,9.0,3.0,56.81,,217.93,,224.33,499.07,,,3.220521542,12.35430839,,12.71712018,28.29195011,,,,,0.0,,,,,,,,,,49432.0,377.0,9142.0,58951.0,28202.0,3995.0,26754.0,,0.0,1616.0,,,,,,317.0,,59.99603175,0.0,,,59.99603175,91.21804485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2008,BE,öffentlich oder subventioniert,Privatklinik Meiringen,Willigen,3860 Meiringen,K211,Ja,,,,,,,,,,,,,,65362.0,,,1070.0,,,0.0,,,0.0,0.0,,,,3.177570093,,18.13084112,,17.57009346,,,11.0,14.0,2.0,30.88,,136.1,,102.56,269.54,,,2.885981308,12.71962617,,9.585046729,25.19065421,,,,,1.0,,,,,,,,,,25680.0,7253.0,7042.0,39975.0,24225.0,1731.0,14019.0,,0.0,673.0,,,,,,179.0739726,,61.08598131,0.0,,,61.08598131,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2008,BE,öffentlich oder subventioniert,Services Psychiatriques Jura Bernois _ Bienne_Seeland (SPJBB),,2713 Bellelay,K211,Nein,,,,,,,,,,,,,,47878.0,,,648.0,,,0.0,,,0.0,0.0,,,,0.308641975,,16.51234568,,0.0,,,59.0,14.0,6.0,20.75,,161.36,,144.9,327.01,,,3.202160494,24.90123457,,22.36111111,50.46450617,,,,,0.0,,,,,,,,,,32594.0,1220.0,4958.0,38772.0,17293.0,1087.0,20392.0,,0.0,4103.0,,,,,,141.0,,73.88580247,0.0,,,73.88580247,92.77603379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2008,BE,privat,Privatklinik Wyss AG,Fellenbergstrasse 34,3053 Münchenbuchsee,K212,Nein,,,,,,,,,,,,,,28977.0,,,578.0,,,0.0,,,0.0,0.0,,,,0.865051903,,22.66435986,,49.30795848,,,65.0,8.0,2.0,45.61,,71.41,,92.18,209.2,,,7.89100346,12.35467128,,15.94809689,36.19377163,,,,,0.0,,,,,,,,,,17327.0,1550.0,3946.0,22823.0,23457.0,473.0,0.0,,1107.0,1671.0,,,,,,79.3890411,,50.13321799,0.0,,,50.13321799,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2008,BE,privat,Klinik SGM Langenthal,Weissensteinstrasse 30,4900 Langenthal,K212,Nein,,,,,,,,,,,,,,12989.0,,,240.0,,,0.0,,,0.0,0.0,,,,0.416666667,,42.91666667,,13.75,,,43.0,16.0,6.0,19.78,,23.31,,28.88,71.97,,,8.241666667,9.7125,,12.03333333,29.9875,,,,,0.0,,,,,,,,,,6277.0,1127.0,1645.0,9049.0,8783.0,258.0,8.0,,0.0,1154.0,,,,,,36.0,,54.12083333,0.0,,,54.12083333,98.85083714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2008,BE,öffentlich oder subventioniert,Regionalspital Emmental AG Psychiatrische Dienste,Oberburgstrasse 54,3400 Burgdorf,K212,Nein,,,,,,,,,,,,,,5993.0,,,237.0,,,0.0,,,0.0,0.0,,,,0.0,,2.53164557,,6.329113924,,,41.0,4.0,3.0,22.6,,22.3,,18.6,63.5,,,9.535864979,9.4092827,,7.848101266,26.79324895,,,,,0.0,,,,,,,,,,7318.0,473.0,1870.0,9661.0,5410.0,151.0,4087.0,,-13.0,1314.0,,,,,,18.0,,25.28691983,0.0,,,25.28691983,90.96842744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2008,BE,öffentlich oder subventioniert,Psychiatrische Dienste SRO,Marktgasse 18,4901 Langenthal,K212,Nein,,,,,,,,,,,,,,5396.0,,,175.0,,,0.0,,,0.0,0.0,,,,0.0,,14.28571429,,5.714285714,,,67.0,8.0,0.0,22.0,,21.85,,19.88,63.73,,,12.57142857,12.48571429,,11.36,36.41714286,,,,,0.0,,,,,,,,,,7557.0,1174.0,928.0,9659.0,4820.0,198.0,4641.0,,0.0,2545.0,,,,,,16.0,,30.83428571,0.0,,,30.83428571,92.39726027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2008,BE,öffentlich oder subventioniert,Soteria Bern,Bühlstrasse 19,3012 Bern,K212,Nein,,,,,,,,,,,,,,2630.0,,,49.0,,,0.0,,,0.0,0.0,,,,0.0,,28.57142857,,0.0,,,13.0,12.0,3.0,1.9,,11.0,,2.4,15.3,,,3.87755102,22.44897959,,4.897959184,31.2244898,,,,,0.0,,,,,,,,,,1422.0,114.0,247.0,1783.0,1085.0,37.0,809.0,,148.0,158.0,,,,,,8.0,,53.67346939,0.0,,,53.67346939,89.82240437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2008,BE,öffentlich oder subventioniert,Berner Reha Zentrum AG,Schwendi 299,3625 Heiligenschwendi,K221,Nein,,,,,,,,,,,,,,41404.0,,,2058.0,,,0.0,,,0.0,0.0,,,,0.0,,9.426627794,,22.10884354,,,0.0,7.0,7.0,18.3,,89.3,,124.3,231.9,,,0.889212828,4.339164237,,6.039844509,11.26822157,,,,,0.0,,,,,,,,,,19596.0,359.0,5589.0,25544.0,12669.0,761.0,12276.0,,162.0,133.0,,,,,,123.0,,20.11856171,0.0,,,20.11856171,91.97210005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2008,BE,privat,Gesundheitszentrum Schönberg Gunten AG,Schönbergstrasse 36a,3654 Gunten,K221,Nein,,,,,,,,,,,,,,31665.0,,,1765.0,,,0.0,,,0.0,0.0,,,,0.0,,14.33427762,,39.54674221,,,0.0,13.0,0.0,5.5,,50.66,,93.37,149.53,,,0.311614731,2.870254958,,5.290084986,8.471954674,,,,,0.0,,,,,,,,,,10929.0,1900.0,4395.0,17224.0,17857.0,1468.0,0.0,,2101.0,274.0,,,,,,100.0,,17.94050992,0.0,,,17.94050992,86.75342466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2008,BE,öffentlich oder subventioniert,Berner Klinik Montana,Impasse Palace Bellevue 1,3963 Crans_Montana,K221,Nein,CT,,MRI,,,,,,,,,,,28122.0,,,1212.0,,,0.0,,,0.0,0.0,,,,0.330033003,,31.10561056,,25.41254125,,,0.0,5.0,2.0,14.0,,54.23,,80.75,148.98,,,1.155115512,4.474422442,,6.662541254,12.29207921,,,,,0.0,,,,,,,,,,12532.0,94.0,3871.0,16497.0,10410.0,535.0,5552.0,,0.0,166.0,,,,,,89.75890411,,23.2029703,0.0,,,23.2029703,85.83725047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2008,BE,privat,Rehaklinik Hasliberg AG,Hauptstrasse,6083 Hasliberg Hohfluh,K221,Nein,,,,,,,,,,,,,,17934.0,,,678.0,,,0.0,,,0.0,0.0,,,,0.0,,70.20648968,,27.13864307,,,0.0,7.0,9.0,5.29,,32.75,,74.52,112.56,,,0.780235988,4.830383481,,10.99115044,16.60176991,,,,,0.0,,,,,,,,,,6276.0,792.0,2385.0,9453.0,7605.0,1361.0,0.0,,-487.0,0.0,,,,,,61.34794521,,26.45132743,0.0,,,26.45132743,80.09110397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2008,BE,privat,Kurklinik Eden AG,Panoramastrasse,3854 Oberried am Brienzersee,K221,Nein,,,,,,,,,,,,,,8901.0,,,480.0,,,0.0,,,0.0,0.0,,,,0.0,,12.08333333,,25.83333333,,,0.0,3.0,1.0,1.0,,8.5,,20.2,29.7,,,0.208333333,1.770833333,,4.208333333,6.1875,,,,,0.0,,,,,,,,,,3578.0,656.0,1204.0,5438.0,5687.0,182.0,0.0,,431.0,635.0,,,,,,24.38630137,,18.54375,0.0,,,18.54375,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
